Camara,id,apellido,nombre,partido,genero,Nacimiento,Comisiones,Posición
diputados,412,Aguilar Castillo,Heriberto Marcelo,MORENA,v,12/02/1975,Infraestructura,Integrante
diputados,412,Aguilar Castillo,Heriberto Marcelo,MORENA,v,12/02/1975,Marina,Integrante
diputados,414,Aguilar Linda,Bonifacio,MORENA,v,08/05/1976,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
diputados,414,Aguilar Linda,Bonifacio,MORENA,v,08/05/1976,Vivienda,Integrante
diputados,138,Reyes Miguel,Idalia,MORENA,f,15/08/1976,Deporte,Integrante
diputados,138,Reyes Miguel,Idalia,MORENA,f,15/08/1976,Educación,Integrante
diputados,436,Briceño Zuloaga,María Wendy,MORENA,f,15/09/1976,Federalismo y Desarrollo Municipal,Integrante
diputados,436,Briceño Zuloaga,María Wendy,MORENA,f,15/09/1976,Seguridad Pública,Integrante
diputados,459,Barrera Badillo,Rocío,MORENA,f,1/10/1976,Presupuesto y Cuenta Pública,Integrante
diputados,459,Barrera Badillo,Rocío,MORENA,f,1/10/1976,"Régimen, Reglamentos y Prácticas Parlamentarias",Integrante
diputados,592,Jarero Velázquez,Miguel Pavel,MORENA,v,19/10/1976,Pesca,Integrante
diputados,592,Jarero Velázquez,Miguel Pavel,MORENA,v,19/10/1976,Presupuesto y Cuenta Pública,Integrante
diputados,53,Valles Sampedro,Lorenia Iveth,MORENA,f,18/12/1976,Hacienda y Crédito Público,Integrante
diputados,53,Valles Sampedro,Lorenia Iveth,MORENA,f,18/12/1976,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
diputados,53,Valles Sampedro,Lorenia Iveth,MORENA,f,18/12/1976,Relaciones Exteriores,Integrante
diputados,424,Alejandro Candelaria,Maximino,MORENA,v,08/01/1977,Asuntos Frontera Norte,Integrante
diputados,424,Alejandro Candelaria,Maximino,MORENA,v,08/01/1977,Asuntos Frontera Sur,Integrante
diputados,2080,Gordillo Moreno,Alfredo Antonio,MORENA,v,02/02/1977,Deporte,Integrante
diputados,2080,Gordillo Moreno,Alfredo Antonio,MORENA,v,02/02/1977,Presupuesto y Cuenta Pública,Integrante
diputados,467,Martínez Aké,Carlos Enrique,MORENA,v,25/04/1977,Asuntos Frontera Sur,Integrante
diputados,467,Martínez Aké,Carlos Enrique,MORENA,v,25/04/1977,Infraestructura,Integrante
diputados,112,Palacios Cordero,Lucio Ernesto,MORENA,v,07/07/1977,Economía Social y Fomento del Cooperativismo,Integrante
diputados,112,Palacios Cordero,Lucio Ernesto,MORENA,v,07/07/1977,Puntos Constitucionales,Integrante
diputados,564,Juan Carlos,Irma,MORENA,v,19/07/1977,Federalismo y Desarrollo Municipal,Integrante
diputados,564,Juan Carlos,Irma,MORENA,v,19/07/1977,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
diputados,6,Salazar Fernández,Luis Fernando,MORENA,v,18/11/1977,Gobernación y Población,Integrante
diputados,6,Salazar Fernández,Luis Fernando,MORENA,v,18/11/1977,Jurisdiccional,Integrante
diputados,62,Santiago Chepi,Azael,MORENA,v,15/12/1977,"Economía, Comercio y Competitividad",Integrante
diputados,62,Santiago Chepi,Azael,MORENA,v,15/12/1977,Protección Civil y Prevención de Desastres,Integrante
diputados,418,Aguilera Chairez,Maribel,MORENA,f,20/12/1977,Asuntos Migratorios,Integrante
diputados,418,Aguilera Chairez,Maribel,MORENA,f,20/12/1977,"Economía, Comercio y Competitividad",Integrante
diputados,316,Cruz Santos,Flora Tania,MORENA,f,27/01/1978,Comunicaciones y Transportes,Integrante
diputados,316,Cruz Santos,Flora Tania,MORENA,f,27/01/1978,Gobernación y Población,Integrante
diputados,115,Parra Juárez,Inés,MORENA,f,20/04/1978,Cultura y Cinematografía,Integrante
diputados,115,Parra Juárez,Inés,MORENA,f,20/04/1978,Pueblos Indígenas,Integrante
diputados,518,Noriega Galaz,Martha Lizeth,MORENA,f,27/02/1979,Asuntos Frontera Norte,Integrante
diputados,518,Noriega Galaz,Martha Lizeth,MORENA,f,27/02/1979,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
diputados,47,Torres Piña,Carlos,MORENA,v,01/03/1979,Seguridad Social,Integrante
diputados,543,González Castañeda,Sandra Paola,MORENA,f,31/03/1979,Energía,Integrante
diputados,543,González Castañeda,Sandra Paola,MORENA,f,31/03/1979,Igualdad de Género,Integrante
diputados,318,Cuevas Barron,Gabriela,MORENA,f,03/04/1979,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
diputados,309,Sandoval Soberanes,Lucinda,MORENA,f,18/02/1980,Pueblos Indígenas,Integrante
diputados,309,Sandoval Soberanes,Lucinda,MORENA,f,18/02/1980,Seguridad Social,Integrante
diputados,615,Hernández Pérez,César Agustín,MORENA,v,01/03/1980,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
diputados,615,Hernández Pérez,César Agustín,MORENA,v,01/03/1980,Gobernación y Población,Integrante
diputados,64,Santiago Marcos,Nancy Yadira,MORENA,f,04/05/1980,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
diputados,64,Santiago Marcos,Nancy Yadira,MORENA,f,04/05/1980,Presupuesto y Cuenta Pública,Integrante
diputados,90,Pérez Segura,Laura Imelda,MORENA,f,30/05/1980,Relaciones Exteriores,Integrante
diputados,90,Pérez Segura,Laura Imelda,MORENA,f,30/05/1980,Vigilancia de la Auditoría Superior de la Federación,Integrante
diputados,541,Montes Nieves,Jorge Luis,MORENA,v,14/01/1981,Educación,Integrante
diputados,541,Montes Nieves,Jorge Luis,MORENA,v,14/01/1981,"Régimen, Reglamentos y Prácticas Parlamentarias",Integrante
diputados,541,Montes Nieves,Jorge Luis,MORENA,v,14/01/1981,Vivienda,Integrante
diputados,448,Bautista Rivera,David,MORENA,v,27/03/1981,Vivienda,Integrante
diputados,462,Bautista Bravo,Juan Ángel,MORENA,v,25/07/1981,Deporte,Integrante
diputados,462,Bautista Bravo,Juan Ángel,MORENA,v,25/07/1981,Federalismo y Desarrollo Municipal,Integrante
diputados,375,Elizondo Garrido,Francisco,MORENA,v,17/01/1982,Hacienda y Crédito Público,Integrante
diputados,343,Castillo Lozano,Katia Alejandra,MORENA,f,20/10/1982,Igualdad de Género,Integrante
diputados,343,Castillo Lozano,Katia Alejandra,MORENA,f,20/10/1982,Presupuesto y Cuenta Pública,Integrante
diputados,607,Guerra Mena,Juanita,MORENA,f,19/03/1983,Comunicaciones y Transportes,Integrante
diputados,607,Guerra Mena,Juanita,MORENA,f,19/03/1983,Hacienda y Crédito Público,Integrante
diputados,104,Olvera Bautista,Sandra Simey,MORENA,f,20/08/1983,Cultura y Cinematografía,Integrante
diputados,104,Olvera Bautista,Sandra Simey,MORENA,f,20/08/1983,Desarrollo Social,Integrante
diputados,37,Rosas Uribe,Erika Mariana,MORENA,f,09/01/1984,Comunicaciones y Transportes,Integrante
diputados,37,Rosas Uribe,Erika Mariana,MORENA,f,09/01/1984,Educación,Integrante
diputados,117,Prado de los Santos,Miguel,MORENA,v,19/01/1984,Radio y Televisión,Integrante
diputados,433,Bonilla Herrera,Raquel,MORENA,f,10/03/1984,Energía,Integrante
diputados,433,Bonilla Herrera,Raquel,MORENA,f,10/03/1984,Turismo,Integrante
diputados,403,Novella Macías,Oscar Rafael,MORENA,v,12/10/1984,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
diputados,403,Novella Macías,Oscar Rafael,MORENA,v,12/10/1984,Educación,Integrante
diputados,106,Orihuela Nava,David,MORENA,v,31/01/1985,Puntos Constitucionales,Integrante
diputados,106,Orihuela Nava,David,MORENA,v,31/01/1985,"Recursos Hidráulicos, Agua Potable y Saneamiento",Integrante
diputados,473,Martínez Aguilar,Emeteria Claudia,MORENA,f,03/03/1985,Atención a Grupos Vulnerables,Integrante
diputados,473,Martínez Aguilar,Emeteria Claudia,MORENA,f,03/03/1985,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
diputados,63,Santiago Manuel,Irán,MORENA,v,04/03/1985,Educación,Integrante
diputados,63,Santiago Manuel,Irán,MORENA,v,04/03/1985,Radio y Televisión,Integrante
diputados,63,Santiago Manuel,Irán,MORENA,v,04/03/1985,Seguridad Social,Integrante
diputados,148,Ramos Cruz,Verónica,MORENA,f,01/05/1985,Economía Social y Fomento del Cooperativismo,Integrante
diputados,148,Ramos Cruz,Verónica,MORENA,f,01/05/1985,Vivienda,Integrante
diputados,445,Bayardo Cabrera,Rosa María,MORENA,f,12/12/1985,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
diputados,445,Bayardo Cabrera,Rosa María,MORENA,f,12/12/1985,Turismo,Integrante
diputados,531,Mercado Torres,Edith Marisol,MORENA,f,15/09/1986,Marina,Integrante
diputados,531,Mercado Torres,Edith Marisol,MORENA,f,15/09/1986,Salud,Integrante
diputados,256,Vences Valencia,Julieta Kristal,MORENA,f,24/10/1986,Igualdad de Género,Integrante
diputados,256,Vences Valencia,Julieta Kristal,MORENA,f,24/10/1986,Protección Civil y Prevención de Desastres,Integrante
diputados,154,Reyes Carmona,Emmanuel,MORENA,v,29/06/1987,Atención a Grupos Vulnerables,Integrante
diputados,154,Reyes Carmona,Emmanuel,MORENA,v,29/06/1987,Comunicaciones y Transportes,Integrante
diputados,146,Ramírez Navarrete,Francisco Javier,MORENA,v,03/01/1988,Educación,Integrante
diputados,146,Ramírez Navarrete,Francisco Javier,MORENA,v,03/01/1988,Protección Civil y Prevención de Desastres,Integrante
diputados,370,Espinoza López,Brenda,MORENA,f,19/06/1988,"Economía, Comercio y Competitividad",Integrante
diputados,370,Espinoza López,Brenda,MORENA,f,19/06/1988,Trabajo y Previsión Social,Integrante
diputados,456,Bahena Jiménez,Socorro,MORENA,f,10/08/1988,Derechos Humanos,Integrante
diputados,456,Bahena Jiménez,Socorro,MORENA,f,10/08/1988,Salud,Integrante
diputados,57,Vargas Meraz,Teresita de Jesús,MORENA,f,16/12/1989,Asuntos Frontera Norte,Integrante
diputados,57,Vargas Meraz,Teresita de Jesús,MORENA,f,16/12/1989,Federalismo y Desarrollo Municipal,Integrante
diputados,454,Badillo Moreno,Cuauhtli Fernando,MORENA,v,11/05/1990,Deporte,Integrante
diputados,454,Badillo Moreno,Cuauhtli Fernando,MORENA,v,11/05/1990,"Régimen, Reglamentos y Prácticas Parlamentarias",Integrante
diputados,388,García Cayetano,Dorheny,MORENA,f,25/07/1990,Derechos Humanos,Integrante
diputados,388,García Cayetano,Dorheny,MORENA,f,25/07/1990,Juventud y Diversidad Sexual,Integrante
diputados,1,Abasolo Sánchez,Pedro Daniel,MORENA,v,03/02/1991,Seguridad Pública,Integrante
diputados,1,Abasolo Sánchez,Pedro Daniel,MORENA,v,03/02/1991,Trabajo y Previsión Social,Integrante
diputados,463,Bautista Peláez,María Del Carmen,MORENA,f,03/04/1991,Atención a Grupos Vulnerables,Integrante
diputados,463,Bautista Peláez,María Del Carmen,MORENA,f,03/04/1991,Turismo,Integrante
diputados,259,Viedma Velázquez,Alejandro,MORENA,v,11/11/1991,Puntos Constitucionales,Integrante
diputados,259,Viedma Velázquez,Alejandro,MORENA,v,11/11/1991,Trabajo y Previsión Social,Integrante
diputados,56,Vargas Hernández,Lidia Nallely,MORENA,f,03/08/1992,Protección Civil y Prevención de Desastres,Integrante
diputados,56,Vargas Hernández,Lidia Nallely,MORENA,f,03/08/1992,"Régimen, Reglamentos y Prácticas Parlamentarias",Integrante
diputados,427,Ascencio Ortega,Reyna Celeste,MORENA,f,05/01/1993,Atención a Grupos Vulnerables,Integrante
diputados,427,Ascencio Ortega,Reyna Celeste,MORENA,f,05/01/1993,"Ciencia, Tecnología e Innovación",Integrante
diputados,603,Guerra Méndez,Lizeth Amayrani,MORENA,f,18/01/1994,Gobernación y Población,Integrante
diputados,603,Guerra Méndez,Lizeth Amayrani,MORENA,f,18/01/1994,Juventud y Diversidad Sexual,Integrante
diputados,94,Ponce Méndez,María Geraldine,MORENA,f,04/04/1994,Deporte,Integrante
diputados,94,Ponce Méndez,María Geraldine,MORENA,f,04/04/1994,Relaciones Exteriores,Integrante
diputados,416,Aguilera Brenes,Sebastián,MORENA,v,10/06/1995,Juventud y Diversidad Sexual,Integrante
diputados,35,Rosas Martínez,Luz Estefanía,MORENA,f,22/08/1995,Infraestructura,Integrante
diputados,35,Rosas Martínez,Luz Estefanía,MORENA,f,22/08/1995,"Régimen, Reglamentos y Prácticas Parlamentarias",Integrante
diputados,461,Barroso Chávez,Alejandro,MORENA,v,04/01,Presupuesto y Cuenta Pública,Integrante
diputados,461,Barroso Chávez,Alejandro,MORENA,v,04/01,Seguridad Social,Integrante
diputados,534,Mier Velazco,Moisés Ignacio,MORENA,v,04/01,Presupuesto y Cuenta Pública,Integrante
diputados,534,Mier Velazco,Moisés Ignacio,MORENA,v,04/01,Seguridad Pública,Integrante
diputados,99,Rodríguez Gómez,Eraclio,MORENA,v,04/01,Asuntos Frontera Norte,Integrante
diputados,2422,Callejas Romero,Gustavo,MORENA,v,07/01,"Economía, Comercio y Competitividad",Integrante
diputados,2422,Callejas Romero,Gustavo,MORENA,v,07/01,Justicia,Integrante
diputados,15,Sánchez Castro,Anita,MORENA,f,07/01,Atención a Grupos Vulnerables,Integrante
diputados,15,Sánchez Castro,Anita,MORENA,f,07/01,Desarrollo Social,Integrante
diputados,76,Tellez Infante,Jannet,MORENA,f,08/01,Derechos Humanos,Integrante
diputados,76,Tellez Infante,Jannet,MORENA,f,08/01,Desarrollo Social,Integrante
diputados,532,Merino García,Virginia,MORENA,f,11/01,Pueblos Indígenas,Integrante
diputados,532,Merino García,Virginia,MORENA,f,11/01,Vivienda,Integrante
diputados,537,Mojica Toledo,Alejandro,MORENA,v,12/01,Presupuesto y Cuenta Pública,Integrante
diputados,537,Mojica Toledo,Alejandro,MORENA,v,12/01,Transparencia y Anticorrupción,Integrante
diputados,476,Martínez González,Laura,MORENA,f,15/01,Derechos de la Niñez y Adolescencia,Integrante
diputados,476,Martínez González,Laura,MORENA,f,15/01,Igualdad de Género,Integrante
diputados,355,Fernández Cruz,Nayeli Arlen,MORENA,f,16/01,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
diputados,355,Fernández Cruz,Nayeli Arlen,MORENA,f,16/01,Vigilancia de la Auditoría Superior de la Federación,Integrante
diputados,317,Cuaxiloa Serrano,Susana Beatriz,MORENA,f,19/01,Derechos de la Niñez y Adolescencia,Integrante
diputados,317,Cuaxiloa Serrano,Susana Beatriz,MORENA,f,19/01,Transparencia y Anticorrupción,Integrante
diputados,373,Domínguez Rodríguez,Roberto Ángel,MORENA,v,27/01,Federalismo y Desarrollo Municipal,Integrante
diputados,373,Domínguez Rodríguez,Roberto Ángel,MORENA,v,27/01,Gobernación y Población,Integrante
diputados,157,Vázquez Vázquez,Alfredo,MORENA,v,27/01,Asuntos Frontera Sur,Integrante
diputados,157,Vázquez Vázquez,Alfredo,MORENA,v,27/01,Asuntos Migratorios,Integrante
diputados,432,Bonifaz Moedano,Raúl Eduardo,MORENA,v,28/01,Gobernación y Población,Integrante
diputados,432,Bonifaz Moedano,Raúl Eduardo,MORENA,v,28/01,Radio y Televisión,Integrante
diputados,68,Sibaja Mendoza,Jorge Ángel,MORENA,v,08/02,Derechos Humanos,Integrante
diputados,523,Montes Hernández,María de Lourdes,MORENA,f,11/02,Ganadería,Integrante
diputados,523,Montes Hernández,María de Lourdes,MORENA,f,11/02,Relaciones Exteriores,Integrante
diputados,493,López Castillo,Manuel,MORENA,v,12/02,Asuntos Migratorios,Integrante
diputados,493,López Castillo,Manuel,MORENA,v,12/02,Pesca,Integrante
diputados,38,Sánchez Ortíz,Graciela,MORENA,f,18/02,Economía Social y Fomento del Cooperativismo,Integrante
diputados,38,Sánchez Ortíz,Graciela,MORENA,f,18/02,Salud,Integrante
diputados,593,Jáuregui Montes de Oca,Miguel Ángel,MORENA,v,19/02,Desarrollo Social,Integrante
diputados,593,Jáuregui Montes de Oca,Miguel Ángel,MORENA,v,19/02,Federalismo y Desarrollo Municipal,Integrante
diputados,325,Del Bosque Villarreal,Diego Eduardo,MORENA,v,21/02,Asuntos Frontera Norte,Integrante
diputados,325,Del Bosque Villarreal,Diego Eduardo,MORENA,v,21/02,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
diputados,440,Burelo Cortázar,Teresa,MORENA,f,01/03,Energía,Integrante
diputados,440,Burelo Cortázar,Teresa,MORENA,f,01/03,Marina,Integrante
diputados,577,García Zepeda,Julieta,MORENA,f,02/03,Seguridad Pública,Integrante
diputados,577,García Zepeda,Julieta,MORENA,f,02/03,Turismo,Integrante
diputados,334,Carrasco Godínez,Nelly Minerva,MORENA,f,16/03,Derechos de la Niñez y Adolescencia,Integrante
diputados,334,Carrasco Godínez,Nelly Minerva,MORENA,f,16/03,Seguridad Social,Integrante
diputados,349,Díaz Aguilar,Leticia,MORENA,f,20/03,Derechos de la Niñez y Adolescencia,Integrante
diputados,349,Díaz Aguilar,Leticia,MORENA,f,20/03,Desarrollo Social,Integrante
diputados,616,Hernández Pérez,María Eugenia,MORENA,f,20/03,Igualdad de Género,Integrante
diputados,616,Hernández Pérez,María Eugenia,MORENA,f,20/03,Relaciones Exteriores,Integrante
diputados,538,Mojica Wences,Víctor Adolfo,MORENA,v,24/03,Seguridad Social,Integrante
diputados,538,Mojica Wences,Víctor Adolfo,MORENA,v,24/03,Vivienda,Integrante
diputados,128,Robles Gutiérrez,Beatriz Silvia,MORENA,f,24/03,"Ciencia, Tecnología e Innovación",Integrante
diputados,128,Robles Gutiérrez,Beatriz Silvia,MORENA,f,24/03,Transparencia y Anticorrupción,Integrante
diputados,2426,Guerra Navarro,Laura Mónica,MORENA,f,25/03,Cultura y Cinematografía,Integrante
diputados,2426,Guerra Navarro,Laura Mónica,MORENA,f,25/03,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
diputados,2426,Guerra Navarro,Laura Mónica,MORENA,f,25/03,Relaciones Exteriores,Integrante
diputados,575,García Soto,Ulises,MORENA,v,29/03,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
diputados,575,García Soto,Ulises,MORENA,v,29/03,Pueblos Indígenas,Integrante
diputados,587,Huerta Corona,Benjamín Saúl,MORENA,v,31/03,Energía,Integrante
diputados,587,Huerta Corona,Benjamín Saúl,MORENA,v,31/03,"Recursos Hidráulicos, Agua Potable y Saneamiento",Integrante
diputados,123,Ríos Fararoni,Eulalio Juan,MORENA,v,18/04,Energía,Integrante
diputados,123,Ríos Fararoni,Eulalio Juan,MORENA,v,18/04,Vigilancia de la Auditoría Superior de la Federación,Integrante
diputados,255,Villegas Sánchez,Merary,MORENA,f,20/04,Atención a Grupos Vulnerables,Integrante
diputados,255,Villegas Sánchez,Merary,MORENA,f,20/04,Radio y Televisión,Integrante
diputados,498,López Rayón,Claudia,MORENA,f,22/04,Derechos de la Niñez y Adolescencia,Integrante
diputados,498,López Rayón,Claudia,MORENA,f,22/04,Economía Social y Fomento del Cooperativismo,Integrante
diputados,377,Elorza Flores,José Luis,MORENA,v,28/04,Pesca,Integrante
diputados,377,Elorza Flores,José Luis,MORENA,v,28/04,Relaciones Exteriores,Integrante
diputados,39,Sánchez Rodríguez,Juan Pablo,MORENA,v,29/04,Desarrollo Social,Integrante
diputados,39,Sánchez Rodríguez,Juan Pablo,MORENA,v,29/04,Vivienda,Integrante
diputados,2421,Areizaga Uribe,Erwin Jorge,MORENA,v,02/05,Comunicaciones y Transportes,Integrante
diputados,2421,Areizaga Uribe,Erwin Jorge,MORENA,v,02/05,Pueblos Indígenas,Integrante
diputados,576,García Vidaña,Martha Olivia,MORENA,f,04/05,Infraestructura,Integrante
diputados,576,García Vidaña,Martha Olivia,MORENA,f,04/05,Pueblos Indígenas,Integrante
diputados,608,Hernández Tapia,Arturo Roberto,MORENA,v,05/05,Comunicaciones y Transportes,Integrante
diputados,608,Hernández Tapia,Arturo Roberto,MORENA,v,05/05,Vigilancia de la Auditoría Superior de la Federación,Integrante
diputados,581,Huerta González,Agustín Reynaldo,MORENA,v,07/05,Atención a Grupos Vulnerables,Integrante
diputados,581,Huerta González,Agustín Reynaldo,MORENA,v,07/05,Defensa Nacional,Integrante
diputados,387,Campos Equihua,Ignacio Benjamín,MORENA,v,12/05,"Economía, Comercio y Competitividad",Integrante
diputados,387,Campos Equihua,Ignacio Benjamín,MORENA,v,12/05,Hacienda y Crédito Público,Integrante
diputados,468,Maldonado Tapia,Mirna Zabeida,MORENA,f,13/05,Relaciones Exteriores,Integrante
